date,title,source,contents,link
5일 전,"클린스만 경질론에 원희룡도 가세, ""더 늦기 전에 해임해야""",주간조선언론사 선정,"위르겐 클린스만 한국 축구 국가대표팀 감독에 대한 경질론이 정치권에서 비등한 가운데, 인천 계양을 출마를 준비 중인 원희룡 전 국토교통부 장관도 경질론에 힘을 실었다. 원희룡 전 장관은 지난 12일 자신의 페이스북에 ""클린스만 감독이 또 한국을 떠나 미국으로 갔다""며 ""패배에 대해 책임있는 자세를...",http://weekly.chosun.com/news/articleView.html?idxno=32316
4일 전,[아는기자]클린스만 거취 변수는?…‘거액 위약금’ 부담,채널A언론사 선정,않았지만 클린스만 감독의 연봉은 29억 원으로 추정됩니다. 잔여 계약기간이은 2년 5개월 정도라 70억 원 이상의 위약금이 발생할 수 있습니다. 여기에 일각에선 전임 벤투 감독과의 형평성 문제를 거론하는데요. 월드컵 16강을 달성한 벤투 감독이지만 아시안컵에선 8강에서 탈락했습니다. 클린스만 감독의 경우...,https://www.ichannela.com/news/main/news_detailPage.do?publishId=000000393316
5일 전,'클린스만을 어찌할까?'...축구협회 첫 논의,YTN,"축구대표팀 클린스만 감독의 경질 여부를 놓고 대한축구협회가 첫 논의를 시작했는데요. 정몽규 대한축구협회장은 참석하지 않았습니다. 이경재... 경기인 출신 임원분들이시고 경험도 많은 분들이어서 자유롭게…] 비공개회의였지만, 현안인 클린스만 감독의 경질 여부가 회의의 주요 안건이었던 것으로...",https://www.ytn.co.kr/_ln/0107_202402131725287169
4일 전,건국전쟁 관람 '불똥' / 클린스만 거취 어떻게? [프레스룸LIVE-LIVE PICK],MBN언론사 선정,"2023 카타르 아시안컵 우승에 실패한 클린스만 감독의 거취를 두고 온 나라가 떠들썩합니다. 대한축구협회 '경기인 출신' 임원들은 어제, 클린스만 감독의 거취를 두고 자유토론을 벌였는데요. 토론은 2시간 넘게 이어졌고, 참석자 대부분은 클린스만 감독의 경질에 동의했다고 알려졌습니다. 빠른 시일 내에...",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=5002840
4일 전,클린스만의 해이와 정몽규의 오만 : 계약의 경제학 [마켓톡톡],더스쿠프언론사 선정,"위르겐 클린스만 축구 대표팀 감독의 경질을 요구하는 목소리가 높다. 정몽규 축구협회장은 시민단체로부터 배임 혐의로 고발까지 당했다. 핵심은 클린스만의 계약 내용상 발생할 위약금이다. 경제학의 계약 이론에서 발생하는 도덕적 해이, 위임자와 대리인의 문제는 결국 기업 혹은 단체의 지배구조와 맞닿아...",https://www.thescoop.co.kr/news/articleView.html?idxno=300836
4일 전,"축구협회 임원, 클린스만 거취 두고 토론…팬은 협회 앞 시위",중앙일보,대한축구협회 경기인 출신 임원들이 13일 위르겐 클린스만 대표팀 감독의 거취를 놓고 자유토론을 벌였다. 이 자리에서는 사령탑 경질을 포함해 다양한... 돌아보고 클린스만 감독의 거취를 논의하는 자리였던 것으로 전해졌다. 회의는 정몽규 협회장이 불참한 가운데 김정배 상근 부회장 주재로 열렸다. 그...,https://www.joongang.co.kr/article/25228420
5일 전,"축구협회, 15일 전력강화위 개최…클린스만은 화상 참여",뉴시스,"대한축구협회가 카타르 아시안컵의 결과를 평가하는 자리를 마련한 가운데 경질 위기에 몰린 위르겐 클린스만(독일) 감독은 화상으로 참여한다. 협회는 오는 15일 오전 11시 종로구 축구회관에서 2024년도 제1차 국가대표전력강화위원회를 개최하기로 했다고 13일 전했다. 마이클 뮐러 전력강화위원장, 클린스만...",http://www.newsis.com/view/?id=NISX20240213_0002625001&cID=10503&pID=10500
5일 전,"우리 동네 간판 바뀌었는데 '안 바뀐 거'..""주방이모, 클린스만전술""",파이낸셜뉴스언론사 선정,"한국 축구 대표팀이 2023 아시아축구연맹(AFC) 아시안컵 준결승에서 탈락한 가운데, 위르겐 클린스만 감독을 겨냥한 식당 현수막이 화제가 되고 있다. 12일... 식당 측은 바뀌지 않는 것에 대해 주방 이모, 직원, 냉장고, 불판, 가위, 사장 등을 언급하며, ‘클린스만 전술’도 함께 적었다. 이는 역대급 황금세대가...",http://www.fnnews.com/news/202402121900100556
6일 전,"與권성동 ""클린스만, 자질 의구심…축구협회가 응답해야""",연합뉴스언론사 선정,"국민의힘 권성동 의원은 11일 아시아축구연맹(AFC) 아시안컵 준결승에서 탈락한 축구 국가대표팀의 위르겐 클린스만 감독에 대해 ""검증은 끝났다. 대한축구협회가 응답할 차례""라며 사실상 경질을 요구했다. 권 의원은 이날 페이스북에서 클린스만 감독의 경질을 요구하는 국민청원이 올라온 사실을 언급...",https://www.yna.co.kr/view/AKR20240211027700001?input=1195m
5일 전,"미국 '줄행랑' 클린스만, 축구협회 운영규정 위반 우려",뉴시스,"'2023 아시아축구연맹(AFC) 카타르 아시안컵' 4강 탈락 후 위르겐 클린스만 감독을 경질해야 한다는 여론이 들끓고 있는 가운데 그가 축구협회의 규정을 위반할 우려가 높다는 지적이 나오고 있다. 아시안컵 탈락 후 지난 8일 귀국했던 클린스만 감독은 ""다음 주쯤 출국할 예정이다. 지금 월드컵 2차 예선이...",http://www.newsis.com/view/?id=NISX20240213_0002624447&cID=10503&pID=10500
5일 전,"‘해줘 축구’ 클린스만+정몽규, 이젠 책임감 좀 ‘보여줘’",이데일리,사진=연합뉴스 아시안컵을 마친 위르겐 클린스만 축구 대표팀 감독이 인터뷰를 하고있다. 사진=연합뉴스 아시안컵 4강전 한국과 요르단 경기가 끝난 뒤... 물론 파울루 벤투 감독의 후임으로 온 위르겐 클린스만 감독을 향한 의구심은 불안 요소였다. 그의 이전 이력을 보면 결코 환영받을 수 없는 인사였으나...,http://starin.edaily.co.kr/news/newspath.asp?newsid=01305446638790192
6일 전,"""클린스만 안바뀐다""…동네 삼겹살집의 재치 넘치는 현수막",머니투데이언론사 선정,"한국 축구 대표팀이 2023 아시아축구연맹(AFC) 아시안컵 준결승에서 탈락한 가운데 위르겐 클린스만 감독을 겨냥한 한 삼겹살집 현수막이 화제다. 최근... 바뀌지 않는 것에는 주방 이모, 직원, 냉장고, 불판, 가위, 사장 등인 데 여기 제일 끝에 '클린스만 전술'이 포함됐다. 역대급 황금세대가 포진한...",http://news.mt.co.kr/mtview.php?no=2024021214235695804
4일 전,‘내일 결정?’ 들불처럼 번지는 클린스만 경질 여론,데일리안,"위르겐 클린스만 대표팀 감독의 거취다. 축구대표팀은 이번 아시안컵에서 역대 최고의 전력이라는 평가를 받으며 64년만의 우승에 도전했다. 손흥민, 이강인, 김민재, 황희찬 등 화려한 멤버들로 구성된 대표팀은 우승이라는 하나된 목표를 갖고 경기에 임했으나 ‘무 전술’에 가까운 클린스만 감독의 방치형...",https://www.dailian.co.kr/news/view/1327894/?sc=Naver
4일 전,하태경 “축협 개혁 없인 ‘클린스만 사태’ 또…”,월간중앙,"위르겐 클린스만 축구대표팀 감독의 경질이 유력한 가운데, 정치권에서도 대한축구협회를 겨냥한 비판들이 쏟아지고 있다. 하태경 국민의힘 의원은 14일 페이스북에 “감독 교체만으로 문제가 해결되는 게 아니고, 축구협회의 시스템 개혁에 핵심이 있다”며 “이 논의를 배제하면 제2의 클린스만 사태가 또...",http://jmagazine.joins.com/monthly/view/339224
6일 전,이번주 클린스만 경질 논의 시작…최종 결정은 정몽규에 달렸다,중앙일보언론사 선정,위르겐 클린스만 한국 축구 대표팀 감독의 경질 여부를 결정하는 절차가 설 연휴 뒤부터 최대한 빠르게 진행된다. 2026 북중미 월드컵 2차 예선 경기가 치러지는 다음 A매치 기간까지 시간이 촉박한 상황이다. 12일 연합뉴스에 따르면 대한축구협회는 이르면 이번 주 안으로 클린스만호의 2023 아시아축구연맹(AFC)...,https://www.joongang.co.kr/article/25228162
4일 전,"'비대면 애호가' 클린스만, 갈때도 '비대면 경질'로 떠날까[초점]",스포츠한국,"역대 한국 남자 축구 대표팀 사령탑 그 누구보다도 '비대면 소통'을 선호했던 위르겐 클린스만. 한국 대표팀 감독으로서의 마지막 순간도 사각의 모니터... 전력강화위원회에는 뮐러 위원장, 클린스만 감독, 전력강화위원 7명이 참석한다. 이 자리에서 클린스만 감독에 대한 평가가 이뤄질 예정이지만, 8일...",https://sports.hankooki.com/news/articleView.html?idxno=6854157
5일 전,"클린스만, 귀국 이틀 만에 미국행…정몽규, 임원회의 불참 통보",JTBC,"""한국에 가서 분석하겠다""던 클린스만 우리 축구 대표팀 감독이 귀국 이틀 만에 미국으로 떠났습니다. 사태를 책임져야 할 정몽규 축구협회장은 오늘(13일)... [기자] 골문으로 향하는 유효슛은 하나도 없이 요르단에 완패를 당했던 아시안컵, 클린스만 감독에겐 비판이 뒤따랐습니다. 4강에 멈춰버린 결과도...",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12165008
5일 전,'칼 빼들까' 축구협회 전력강화위 개최 '클린스만 경질?',스포츠동아,지난 아시안컵에서 온 국민에게 큰 실망을 남긴 위르겐 클린스만 한국 축구대표팀 감독이 경질될까? 대한축구협회의 평가가 열린다. 대한축구협회는... 초점은 큰 논란을 일으킨 클린스만 감독 경질 여부가 될 것으로 보인다. 또 클린스만 감독에게 2026 북중미 월드컵까지 한국 축구대표팀을 맡기는 것이...,https://sports.donga.com/article/all/20240213/123490210/1
4일 전,클린스만 바꾸면 끝날까? 11년째 '숨은 스파이' 따로 있다,중앙일보언론사 선정,"대중의 분노는 일차적으로 사령탑인 위르겐 클린스만(독일) 감독을 향하지만, 그가 물러난다 해도 이 상황이 해소될지는 불투명하다. 아시안컵에서... 관리자형 감독 클린스만에겐 위기에 대처할 전술 능력이 부족했다. 그의 곁을 지키는 코칭스태프도 결핍을 메우지 못했다. 위기 상황과 맞닥뜨릴...",https://www.joongang.co.kr/article/25228438
4일 전,"뽑을 때 그러했듯…클린스만 거취, 결국 정몽규 회장이 풀어야[기자의눈]",뉴스1,"기대에 미치지 못한 내용으로 아시안컵 우승에 실패한 '클린스만호'를 향한 비판의 목소리가 크다. 최악의 경기력에도 시종일관 웃기만 했던 위르겐 클린스만 감독을 경질해야 한다는 여론이 들끓고 있다. 축구 팬부터 정치권까지 원성이 자자한데, 이 불필요한 에너지 낭비를 막기 위해서는 정몽규...",https://www.news1.kr/articles/5319082
3일 전,"""손흥민, 이강인 등과 다투다 손가락 다쳐""‥이강인 공개 사과",MBC언론사 선정,"주축 선수들의 불화도 충격적인 일이지만, 이를 지켜보고도 아무런 조치를 취하지 않은 클린스만 감독은 물론이고, 선수 단장으로 현지에서 함께했던... 팀을 제대로 관리하지 못한 클린스만 감독의 리더십도 도마에 올랐습니다. 이 모든 사태를 직접 지켜보고도 침묵했고, 사건 직후 고참 선수들이 팀워크 저해를...",https://imnews.imbc.com/replay/2024/nwdesk/article/6571210_36515.html
4일 전,"클린스만 해임 의견 우세…1년 만에 ""감독이 책임져라"" 여론 직면",JTBC,"아시안컵 결과를 놓고 클린스만 감독에게 책임을 물어야 한다는 목소리는 연일 커집니다. 내일(15일) 축구협회가 전력 강화 위원회를 앞뒀는데, 위원들... '강남스타일'처럼요.] 한국적인 스타일을 만들어낼 것이란 기대감으로 시작한 클린스만 축구. 1년이 흘렀지만, 결국 이렇다할 전술도, 분명한 색깔도...",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12165206
6일 전,"“클린스만 감독, 이미 출국했습니다”",서울신문언론사 선정,위르겐 클린스만 한국 축구대표팀 감독이 이미 미국으로 떠난 것으로 파악됐다. 11일(한국시간) 대한축구협회에 따르면 클린스만 감독이 전날 거주지인 미국으로 출국했다. 귀국 일정은 정해지지 않았다. 앞서 클린스만 감독은 2023 아시아축구연맹(AFC) 아시안컵 일정을 마치고 인천공항에 돌아온 직후...,https://www.seoul.co.kr/news/newsView.php?id=20240211500051&wlog_tag3=naver
5일 전,"""끔찍했던 한국의 아시안컵…무능한 클린스만은 미소만""",뉴시스,"외신도 졸전 끝에 아시안컵 준결승에서 져 탈락한 클린스만호 사태에 주목했다. 영국 매체 디 애슬레틱은 12일(현지시간) ""한국의 아시안컵은 끔찍했다. 가장 유력한 우승 후보 중 한 팀이었지만 준결승에서 탈락했다""며 ""후유증은 대회가 끝난 뒤에도 계속되고 있다""고 전했다. 위르겐 클린스만 감독이 지휘한...",http://www.newsis.com/view/?id=NISX20240213_0002624479&cID=10503&pID=10500
5일 전,"축구협회, 임원회의 열고 클린스만 문제 논의... 정몽규 회장은 불참",조선일보,대한축구협회가 13일 위르겐 클린스만 대표팀 감독 거취 등 아시안컵 후속 대책을 논의하기 위해 회의를 소집했다. 하지만 정몽규 회장은 회의에... 클린스만 감독은 대회를 마치고 귀국한지 이틀 만인 10일 자택이 있는 미국으로 떠나 직접 참석은 어렵다. 졸전의 당사자가 빠진 상황이라 일부 위원은 반발하고...,https://www.chosun.com/sports/football/2024/02/13/LJKAXDNN6BDMFBGI7PLXOMUQZA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
4일 전,‘손흥민과 마찰’ 일부 고참들 “이강인 제외” 요청…의존도 높은 클린스만...,데일리안,아시안컵 요르단전 전날 ‘캡틴’ 손흥민이 이강인 등 어린 선수들과 갈등을 빚었던 것으로 확인된 가운데 일부 고참급들 선수들은 위르겐 클린스만... 또 손흥민-황희판-김민재 등 일부 고참 선수들이 클린스만 감독에게 “이강인 선발 제외”를 요청했다. 하지만 이강인에 대한 의존도가 큰 클린스만 감독은...,https://www.dailian.co.kr/news/view/1328289/?sc=Naver
4일 전,"클린스만이 이끈 '새바람', KFA의 '화상회의'... '미소왕'에 끌려가는 KFA",OSEN,위르겐 클린스만 감독이 한국 축구에 새바람을 불어 넣었다. 바로 '화상회의'다. 대한축구협회 임원들은 13일 오전 10시부터 종로구 신문로 축구회관 6층에서 김정배 상근 부회장 주재로 회의를 열었다. 클린스만 감독 선임 책임론이 불거진 정몽규 회장은 불참한 가운데 문화체육관광부 제2차관 출신 김정배...,http://www.osen.co.kr/article/G1112274706
3일 전,손흥민-이강인 '불화설' 사실로…결국 사과문까지 올린 이강인,JTBC언론사 선정,"고참 선수들이 클린스만 감독에게 이강인을 출전 명단에서 빼달라고 요청했지만 받아들여지지 않았습니다. 클린스만 감독은 별다른 조치 없이 손흥민과 이강인을 출전시켰고, 결과는 파국이었습니다. 똘똘 뭉쳐 싸워도 이기기 어려운데, 무기력한 경기력 끝에 우리나라는 골문으로 향하는 유효 슛을 하나도...",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12165406
5일 전,"""실패하고도 웃기만 하는 클린스만, 한국서 경질 압박""…英 매체도 조명",뉴스1,"계속된 패배에도 계속 웃기만 하는 위르겐 클린스만 한국 축구대표팀을 향한 경질의 목소리가 거세다. 유럽 현지에서도 경기 패배 후 미소 짓고 있었던 클린스만 감독이 대중의 분노를 불러일으켰다고 비판했다. 영국 미러는 13일(한국시간) ""한국 정치인들은 아시안컵에서 실패하고 너무 많이 웃고 있는...",https://www.news1.kr/articles/5319377
4일 전,"홍준표 ""패인이 무능 아닌 내분이라 선전하는 축협 각성해야""",주간조선언론사 선정,"위르겐 클린스만(60·독일) 감독의 경질과 함께 한국축구협회(KFA)를 비판했다. 앞서 홍 시장은 축구 아시안컵 준결승전 탈락 이후 꾸준히 클린스만 감독에 대한 비판적인 의견을 내고 있는데, 지난 2월 7일부터 14일 오후 5시까지 자신의 페이스북에 축구 관련 게시글만 7개를 올렸다. 홍 시장은 14일 자신의...",http://weekly.chosun.com/news/articleView.html?idxno=32349
4일 전,"클린스만 계약조건 따져보니…""경질 위약금은 축구협회가 부담할 것"" [법조계...",데일리안언론사 선정,아시아축구연맹(AFC) 아시안컵 준결승에서 탈락한 축구 국가대표팀의 위르겐 클린스만 감독을 경질해야 한다는 여론이 고조되고 있다. 법조계에서는 정몽규 대한축구협회 회장이 사비로 위약금 문제를 해결하겠다고 나서지 않는 이상 그에게 강제할 방법은 없다며 클린스만 감독 경질할 때 발생하는 위약금은...,https://www.dailian.co.kr/news/view/1327892/?sc=Naver
4일 전,손흥민-이강인 불화설까지... 클린스만 '치어리더십'도 없었다,오마이뉴스,"무능과 기행으로 일관한 사령탑 위르겐 클린스만의 경질을 주장하는 여론이 사회 각계에서 쏟아지는 가운데, 이번에는 대표팀 핵심 선수들인 손흥민과... 또한 고참급 선수들은 식당 충돌 사태 이후, 요르단전을 앞두고 감독인 클린스만에게 이강인의 명단 제외를 요청했다는 내용도 알려지며 충격을 줬다....",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003002080&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
5일 전,"경기력 논란부터 ‘스마일 게이트’까지, 외신도 “클린스만 감독은 과거에도...",스포츠경향,“클린스만 감독은 그때도 엉망이었다.” 2023 아시아축구연맹(AFC) 아시안컵에서 4강 탈락한 뒤 사퇴 압박을 받는 한국 축구대표팀 위르겐 클린스만 감독에 대해 외신들도 비판에 가세했다. ‘디애슬레틱’에서 잉글랜드 프리미어리그를 취재하는 팀 스피어스는 12일자 기사에서 한국에서의 클린스만 감독의...,http://sports.khan.co.kr/news/sk_index.html?art_id=202402131006003&sec_id=520101&pt=nv
6일 전,"홍준표, 클린스만 저격 “정말 괘씸… 돌아오지 마라”",서울신문언론사 선정,홍준표 대구시장이 위르겐 클린스만 축구 대표팀 감독을 “생각할수록 괘씸한 사람”이라며 저격했다. 홍 시장은 지난 11일 밤 페이스북에 “위약금... 클린스만 감독은 2023 아시아축구연맹(AFC) 아시안컵 일정을 마치고 인천국제공항을 통해 귀국한 뒤 지난 10일 미국으로 출국했다. 당초 밝혔던 것보다 일찍...,https://www.seoul.co.kr/news/newsView.php?id=20240212500051&wlog_tag3=naver
4일 전,"이때도 똑같았네…클린스만, 미국서 경질된 2016년 보니",JTBC,"당했지만, 클린스만 감독은 그저 웃어넘겼죠. ""저는 여전히 이번 아시안컵이 성공적이었다고 생각합니다. 4강에 진출했습니다. 솔직히 비판받는 이유를 모르겠어요."" '결과'보다는 4강까지 보여준 '내용'에 더욱 실망한 사실을 몰랐을까요? 끝내 경질 포함한 책임론이 제기됐는데요, 클린스만의 이런 모습은...",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12165356
4일 전,[브릿지 칼럼] 클린스만은 히딩크가 될 수 있을까,브릿지경제,클린스만은 히딩크가 될 수 있을까 웃는 얼굴에 침 뱉으랴? 옛 속담이 잘 들어맞지 않는 경우도 있다. 역대급 전력으로도 64년만의 아시안컵 우승 목표를 이루지 못한 위르겐 클린스만 감독에게 각계각층의 비난이 빗발치고 있다. 클린스만 뿐 아니라 정몽규 대한축구협회장의 동반 퇴진을 요구하는 목소리도...,https://www.viva100.com/main/view.php?key=20240214010003612
4일 전,"'감독 경질 여론' 최고조에도…클린스만, 결국 美서 화상 회의",TV조선,"클린스만 축구대표팀 감독 사퇴를 요구하는 여론이 잦아들지 않고 있습니다. 대한축구협회 앞에선 감독 경질을 요구하는 시위도 벌어졌습니다. 이틀 뒤엔... 클린스만 감독이 물러나야 한다는 여론이 들끓는 가운데, 협회가 오늘 비공개 회의를 열었습니다. 정가연 / 홍보실장 ""카타르 아시안컵에 대한 기본적인...",https://news.tvchosun.com/site/data/html_dir/2024/02/13/2024021390182.html
